,datetime,predict2,Depart,1y0
53807,2018-05-12 10:30:00,34.345497,12,-1.0
53808,2018-05-12 11:00:00,40.32982,12,-1.0
53809,2018-05-12 11:30:00,42.71363,12,-1.0
53810,2018-05-12 12:00:00,50.292435,12,-1.0
53811,2018-05-12 12:30:00,51.30771,12,-1.0
53812,2018-05-12 13:00:00,52.711765,12,-1.0
53813,2018-05-12 13:30:00,52.711765,12,-1.0
53814,2018-05-12 14:00:00,52.711765,12,-1.0
53815,2018-05-12 14:30:00,52.711765,12,-1.0
53816,2018-05-12 15:00:00,52.711765,12,-1.0
53817,2018-05-12 15:30:00,52.711765,12,-1.0
53818,2018-05-12 16:00:00,48.03256,12,-1.0
53819,2018-05-12 16:30:00,46.477657,12,-1.0
53820,2018-05-12 17:00:00,44.71815,12,-1.0
53821,2018-05-12 17:30:00,42.744694,12,-1.0
53822,2018-05-12 18:00:00,39.997135,12,-1.0
53823,2018-05-12 18:30:00,37.87724,12,-1.0
53824,2018-05-12 19:00:00,36.089672,12,-1.0
53825,2018-05-12 19:30:00,33.969776,12,-1.0
53826,2018-05-12 20:00:00,33.522552,12,-1.0
53827,2018-05-12 20:30:00,31.46228,12,-1.0
53828,2018-05-12 21:00:00,26.444723,12,-1.0
53829,2018-05-12 21:30:00,24.397148,12,-1.0
53830,2018-05-12 22:00:00,19.679674,12,-1.0
53831,2018-05-12 22:30:00,16.842514,12,-1.0
53832,2018-05-12 23:00:00,14.710044,12,-1.0
53833,2018-05-12 23:30:00,11.417373,12,-1.0
53834,2018-05-13 00:00:00,3.7367876,12,-1.0
53835,2018-05-13 07:00:00,3.7367876,12,-1.0
53836,2018-05-13 07:30:00,6.8877883,12,4.0
53837,2018-05-13 08:00:00,8.912137,12,6.0
53838,2018-05-13 08:30:00,12.741267,12,14.0
53839,2018-05-13 09:00:00,16.616901,12,11.0
53840,2018-05-13 09:30:00,21.484486,12,19.0
53841,2018-05-13 10:00:00,28.560127,12,22.0
53842,2018-05-13 10:30:00,33.84483,12,30.0
53843,2018-05-13 11:00:00,39.56778,12,34.0
53844,2018-05-13 11:30:00,43.24748,12,44.0
53845,2018-05-13 12:00:00,49.836006,12,46.0
53846,2018-05-13 12:30:00,49.352448,12,36.0
53847,2018-05-13 13:00:00,48.633686,12,20.0
53848,2018-05-13 13:30:00,53.133686,12,50.0
53849,2018-05-13 14:00:00,54.783688,12,61.0
53850,2018-05-13 14:30:00,52.233685,12,44.0
53851,2018-05-13 15:00:00,51.033688,12,36.0
53852,2018-05-13 15:30:00,51.183685,12,37.0
53853,2018-05-13 16:00:00,47.742237,12,48.0
53854,2018-05-13 16:30:00,43.106007,12,24.0
53855,2018-05-13 17:00:00,43.25255,12,40.0
53856,2018-05-13 17:30:00,41.86055,12,40.0
53857,2018-05-13 18:00:00,35.422497,12,27.0
53858,2018-05-13 18:30:00,33.700577,12,29.0
53859,2018-05-13 19:00:00,32.593357,12,34.0
53860,2018-05-13 19:30:00,27.571445,12,14.0
53861,2018-05-13 20:00:00,27.991507,12,27.0
53862,2018-05-13 20:30:00,23.696234,12,12.0
53863,2018-05-13 21:00:00,21.657673,12,15.0
53864,2018-05-13 21:30:00,20.63622,12,-1.0
53865,2018-05-13 22:00:00,16.92548,12,-1.0
53866,2018-05-13 22:30:00,14.419328,12,-1.0
