,datetime,predict2,CashType
184390,2018-05-03 20:00:00,10.095176696777344,return
184391,2018-05-03 20:30:00,10.172121047973633,return
184392,2018-05-03 21:00:00,8.34277057647705,return
184393,2018-05-03 21:30:00,7.861902713775635,return
184394,2018-05-03 22:00:00,7.036919116973877,return
184395,2018-05-03 22:30:00,6.3007121086120605,return
184396,2018-05-03 23:00:00,4.366304874420166,return
184397,2018-05-03 23:30:00,2.7647879123687744,return
184398,2018-05-03 00:00:00,16.917634963989258,usual
184399,2018-05-03 07:00:00,83.47850036621094,usual
184400,2018-05-03 07:30:00,134.14529418945312,usual
184401,2018-05-03 08:00:00,146.59027099609375,usual
184402,2018-05-03 08:30:00,161.5460662841797,usual
184403,2018-05-03 09:00:00,176.1338348388672,usual
184404,2018-05-03 09:30:00,191.74966430664062,usual
184405,2018-05-03 10:00:00,227.10110473632812,usual
184406,2018-05-03 10:30:00,239.662353515625,usual
184407,2018-05-03 11:00:00,246.2487030029297,usual
184408,2018-05-03 11:30:00,250.04293823242188,usual
184409,2018-05-03 12:00:00,247.439208984375,usual
184410,2018-05-03 12:30:00,258.51513671875,usual
184411,2018-05-03 13:00:00,249.514892578125,usual
184412,2018-05-03 13:30:00,249.44129943847656,usual
184413,2018-05-03 14:00:00,242.88560485839844,usual
184414,2018-05-03 14:30:00,241.05079650878906,usual
184415,2018-05-03 15:00:00,223.30706787109375,usual
184416,2018-05-03 15:30:00,236.96397399902344,usual
184417,2018-05-03 16:00:00,223.5577392578125,usual
184418,2018-05-03 16:30:00,211.69227600097656,usual
184419,2018-05-03 17:00:00,201.9770050048828,usual
184420,2018-05-03 17:30:00,193.9041748046875,usual
184421,2018-05-03 18:00:00,202.53793334960938,usual
184422,2018-05-03 18:30:00,197.62103271484375,usual
184423,2018-05-03 19:00:00,191.76927185058594,usual
184424,2018-05-03 19:30:00,185.15524291992188,usual
184425,2018-05-03 20:00:00,171.82977294921875,usual
184426,2018-05-03 20:30:00,163.53884887695312,usual
184427,2018-05-03 21:00:00,152.9893341064453,usual
184428,2018-05-03 21:30:00,150.91383361816406,usual
184429,2018-05-03 22:00:00,135.2528076171875,usual
184430,2018-05-03 22:30:00,118.6611557006836,usual
184431,2018-05-03 23:00:00,104.1722183227539,usual
184432,2018-05-03 23:30:00,83.37142944335938,usual
184433,2018-05-03 00:00:00,-1.0,give
184434,2018-05-03 07:00:00,-1.0,give
184435,2018-05-03 07:30:00,-1.0,give
184436,2018-05-03 08:00:00,-1.0,give
184437,2018-05-03 08:30:00,-1.0,give
184438,2018-05-03 09:00:00,-1.0,give
184439,2018-05-03 09:30:00,-1.0,give
184440,2018-05-03 10:00:00,-1.0,give
184441,2018-05-03 10:30:00,-1.0,give
184442,2018-05-03 11:00:00,-1.0,give
184443,2018-05-03 11:30:00,-1.0,give
184444,2018-05-03 12:00:00,-1.0,give
184445,2018-05-03 12:30:00,-1.0,give
184446,2018-05-03 13:00:00,-1.0,give
184447,2018-05-03 13:30:00,-1.0,give
