,datetime,predict2,CashType,1y0
236335,2018-06-02 13:00:00,-1.0,extra,-1.0
236336,2018-06-02 13:30:00,-1.0,extra,-1.0
236337,2018-06-02 14:00:00,-1.0,extra,-1.0
236338,2018-06-02 14:30:00,-1.0,extra,-1.0
236339,2018-06-02 15:00:00,-1.0,extra,-1.0
236340,2018-06-02 15:30:00,-1.0,extra,-1.0
236341,2018-06-02 16:00:00,-1.0,extra,-1.0
236342,2018-06-02 16:30:00,-1.0,extra,-1.0
236343,2018-06-02 17:00:00,-1.0,extra,-1.0
236344,2018-06-02 17:30:00,-1.0,extra,-1.0
236345,2018-06-02 18:00:00,-1.0,extra,-1.0
236346,2018-06-02 18:30:00,-1.0,extra,-1.0
236347,2018-06-02 19:00:00,-1.0,extra,-1.0
236348,2018-06-02 19:30:00,-1.0,extra,-1.0
236349,2018-06-02 20:00:00,-1.0,extra,-1.0
236350,2018-06-02 20:30:00,-1.0,extra,-1.0
236351,2018-06-02 21:00:00,-1.0,extra,-1.0
236352,2018-06-02 21:30:00,-1.0,extra,-1.0
236353,2018-06-02 22:00:00,-1.0,extra,-1.0
236354,2018-06-02 22:30:00,-1.0,extra,-1.0
236355,2018-06-02 23:00:00,-1.0,extra,-1.0
236356,2018-06-02 23:30:00,-1.0,extra,-1.0
236357,2018-06-02 00:00:00,1.9567075967788696,info,-1.0
236358,2018-06-02 07:00:00,1.9567075967788696,info,-1.0
236359,2018-06-02 07:30:00,1.9508694887161255,info,2.0
236360,2018-06-02 08:00:00,3.2429789543151855,info,1.0
236361,2018-06-02 08:30:00,4.761749362945556,info,4.0
236362,2018-06-02 09:00:00,6.213193321228028,info,1.0
236363,2018-06-02 09:30:00,6.363193321228027,info,2.0
236364,2018-06-02 10:00:00,6.747300815582276,info,3.0
236365,2018-06-02 10:30:00,6.747300815582276,info,3.0
236366,2018-06-02 11:00:00,7.002713012695312,info,2.0
236367,2018-06-02 11:30:00,6.852713012695313,info,1.0
236368,2018-06-02 12:00:00,7.972372055053711,info,5.0
