,datetime,predict2,Depart,1y0
152762,2018-05-04 18:00:00,19.49995574951172,12,14.0
152763,2018-05-04 18:30:00,20.849955749511718,12,23.0
152764,2018-05-04 19:00:00,21.14995574951172,12,25.0
152765,2018-05-04 19:30:00,19.94995574951172,12,17.0
152766,2018-05-04 20:00:00,20.414187240600587,12,17.0
152767,2018-05-04 20:30:00,20.864187240600586,12,20.0
152768,2018-05-04 21:00:00,21.068330001831054,12,33.0
152769,2018-05-04 21:30:00,18.755928802490235,12,22.0
152770,2018-05-04 22:00:00,15.699278259277344,12,16.0
152771,2018-05-04 22:30:00,13.262805938720703,12,10.0
152772,2018-05-04 23:00:00,9.774345016479492,12,14.0
152773,2018-05-04 23:30:00,7.032132720947265,12,4.0
152774,2018-05-04 00:00:00,3.309905481338501,3,3.0
152775,2018-05-04 07:00:00,3.9698657989501953,3,-1.0
152776,2018-05-04 07:30:00,7.2813615798950195,3,-1.0
152777,2018-05-04 08:00:00,14.345516395568847,3,13.0
152778,2018-05-04 08:30:00,25.17112617492676,3,27.0
152779,2018-05-04 09:00:00,29.955668640136718,3,28.0
152780,2018-05-04 09:30:00,35.58875198364258,3,43.0
152781,2018-05-04 10:00:00,40.99328842163086,3,46.0
152782,2018-05-04 10:30:00,43.21821060180664,3,56.0
152783,2018-05-04 11:00:00,46.30210571289062,3,47.0
152784,2018-05-04 11:30:00,46.45210571289063,3,48.0
152785,2018-05-04 12:00:00,46.567626953125,3,45.0
152786,2018-05-04 12:30:00,46.117626953125,3,42.0
152787,2018-05-04 13:00:00,46.117626953125,3,42.0
152788,2018-05-04 13:30:00,46.717626953125,3,46.0
152789,2018-05-04 14:00:00,48.1673942565918,3,59.0
152790,2018-05-04 14:30:00,45.1673942565918,3,39.0
152791,2018-05-04 15:00:00,45.61113815307617,3,47.0
152792,2018-05-04 15:30:00,46.21113815307617,3,51.0
152793,2018-05-04 16:00:00,43.294046783447264,3,51.0
152794,2018-05-04 16:30:00,44.19404678344726,3,57.0
152795,2018-05-04 17:00:00,40.32774658203125,3,48.0
152796,2018-05-04 17:30:00,39.87774658203125,3,45.0
152797,2018-05-04 18:00:00,37.17774658203125,3,27.0
152798,2018-05-04 18:30:00,38.07774658203125,3,33.0
152799,2018-05-04 19:00:00,42.42774658203125,3,62.0
152800,2018-05-04 19:30:00,40.02774658203125,3,46.0
152801,2018-05-04 20:00:00,40.88535919189453,3,46.0
152802,2018-05-04 20:30:00,39.08535919189453,3,34.0
152803,2018-05-04 21:00:00,41.30630187988281,3,57.0
152804,2018-05-04 21:30:00,39.80630187988281,3,47.0
152805,2018-05-04 22:00:00,30.779894638061524,3,27.0
152806,2018-05-04 22:30:00,28.852293014526367,3,30.0
152807,2018-05-04 23:00:00,21.17836227416992,3,21.0
152808,2018-05-04 23:30:00,19.524577331542968,3,18.0
152809,2018-05-04 00:00:00,1.7358571290969849,7,-1.0
152810,2018-05-04 07:00:00,1.7358571290969849,7,-1.0
152811,2018-05-04 07:30:00,2.4394097328186035,7,-1.0
152812,2018-05-04 08:00:00,3.6742008686065675,7,4.0
152813,2018-05-04 08:30:00,6.183215522766114,7,11.0
152814,2018-05-04 09:00:00,6.329732894897461,7,5.0
152815,2018-05-04 09:30:00,8.34758710861206,7,10.0
152816,2018-05-04 10:00:00,10.160964393615723,7,11.0
152817,2018-05-04 10:30:00,12.981876373291016,7,20.0
152818,2018-05-04 11:00:00,14.938787460327148,7,20.0
152819,2018-05-04 11:30:00,14.932259941101075,7,16.0
152820,2018-05-04 12:00:00,15.667175674438477,7,16.0
152821,2018-05-04 12:30:00,16.117175674438478,7,19.0
152822,2018-05-04 13:00:00,16.417175674438475,7,21.0
152823,2018-05-04 13:30:00,16.267175674438477,7,20.0
152824,2018-05-04 14:00:00,15.817175674438477,7,17.0
152825,2018-05-04 14:30:00,14.917175674438477,7,11.0
152826,2018-05-04 15:00:00,15.817175674438477,7,17.0
152827,2018-05-04 15:30:00,16.117175674438478,7,19.0
152828,2018-05-04 16:00:00,15.255935096740723,7,16.0
152829,2018-05-04 16:30:00,14.955935096740722,7,14.0
152830,2018-05-04 17:00:00,14.839849281311036,7,12.0
152831,2018-05-04 17:30:00,15.589849281311036,7,17.0
152832,2018-05-04 18:00:00,15.739849281311034,7,18.0
152833,2018-05-04 18:30:00,16.489849281311034,7,23.0
152834,2018-05-04 19:00:00,16.039849281311035,7,20.0
152835,2018-05-04 19:30:00,14.389849281311035,7,9.0
152836,2018-05-04 20:00:00,15.139849281311035,7,14.0
152837,2018-05-04 20:30:00,16.189849281311034,7,21.0
152838,2018-05-04 21:00:00,16.570742034912108,7,21.0
152839,2018-05-04 21:30:00,15.60108699798584,7,16.0
152840,2018-05-04 22:00:00,13.56416072845459,7,11.0
152841,2018-05-04 22:30:00,12.729301261901856,7,7.0
152842,2018-05-04 23:00:00,8.2340256690979,7,8.0
152843,2018-05-04 23:30:00,7.805896282196045,7,5.0
152844,2018-05-05 00:00:00,1.8137991428375244,12,-1.0
152845,2018-05-05 07:00:00,1.8137991428375244,12,-1.0
152846,2018-05-05 07:30:00,2.5754125118255615,12,-1.0
152847,2018-05-05 08:00:00,3.9568418502807616,12,1.0
152848,2018-05-05 08:30:00,8.501210498809815,12,7.0
152849,2018-05-05 09:00:00,14.547645759582519,12,13.0
152850,2018-05-05 09:30:00,18.229511070251466,12,17.0
152851,2018-05-05 10:00:00,24.59065361022949,12,23.0
152852,2018-05-05 10:30:00,26.14580192565918,12,16.0
152853,2018-05-05 11:00:00,34.28974609375,12,27.0
152854,2018-05-05 11:30:00,36.45292701721191,12,31.0
152855,2018-05-05 12:00:00,43.654579162597656,12,30.0
152856,2018-05-05 12:30:00,44.26770172119141,12,29.0
152857,2018-05-05 13:00:00,46.32661895751953,12,37.0
152858,2018-05-05 13:30:00,46.77661895751953,12,40.0
152859,2018-05-05 14:00:00,46.02661895751953,12,35.0
152860,2018-05-05 14:30:00,46.77661895751953,12,40.0
152861,2018-05-05 15:00:00,45.42661895751953,12,31.0
152862,2018-05-05 15:30:00,46.77661895751953,12,40.0
152863,2018-05-05 16:00:00,46.02661895751953,12,35.0
152864,2018-05-05 16:30:00,46.17661895751953,12,36.0
152865,2018-05-05 17:00:00,39.90735855102539,12,36.0
152866,2018-05-05 17:30:00,37.80735855102539,12,22.0
152867,2018-05-05 18:00:00,34.094037246704104,12,33.0
152868,2018-05-05 18:30:00,33.6440372467041,12,30.0
152869,2018-05-05 19:00:00,30.573488998413087,12,22.0
152870,2018-05-05 19:30:00,31.023488998413086,12,25.0
152871,2018-05-05 20:00:00,28.672500610351562,12,30.0
152872,2018-05-05 20:30:00,27.172500610351562,12,20.0
152873,2018-05-05 21:00:00,17.768330001831053,12,11.0
152874,2018-05-05 21:30:00,17.855928802490233,12,16.0
152875,2018-05-05 22:00:00,15.699278259277344,12,16.0
152876,2018-05-05 22:30:00,12.362805938720703,12,4.0
152877,2018-05-05 23:00:00,8.424345016479492,12,5.0
152878,2018-05-05 23:30:00,7.182132720947266,12,5.0
152879,2018-05-05 00:00:00,3.400234508514404,3,2.0
152880,2018-05-05 07:00:00,4.066525936126709,3,-1.0
152881,2018-05-05 07:30:00,7.2813615798950195,3,-1.0
152882,2018-05-05 08:00:00,14.195516395568848,3,12.0
152883,2018-05-05 08:30:00,25.621126174926758,3,30.0
152884,2018-05-05 09:00:00,31.820754623413087,3,29.0
152885,2018-05-05 09:30:00,35.65383605957031,3,32.0
152886,2018-05-05 10:00:00,43.56135787963867,3,51.0
152887,2018-05-05 10:30:00,44.806558227539064,3,49.0
152888,2018-05-05 11:00:00,53.48994445800781,3,45.0
